match_id,map_number,map_name,team1,team1_ct_half,team1_t_half,team1_ot,team2,team2_ct_half,team2_t_half,team2_ot,team1_total,team2_total
2387590,2,Ancient,Nuclear TigeRES,8,4,0,ENCE Academy,5,1,0,12,6
2387589,1,Mirage,1win,8,4,0,NOVAQ,5,2,0,12,7
2387589,2,Dust2,1win,7,5,0,NOVAQ,6,0,0,12,6
2387527,1,Nuke,K27,5,7,0,WOPA,3,6,0,12,9
2387527,2,Train,K27,3,9,0,WOPA,0,4,0,12,4
2387573,1,Dust2,CPH Wolves,3,9,0,GenOne,10,1,0,12,11
2387573,2,Ancient,CPH Wolves,1,11,0,GenOne,8,2,0,12,10
2387573,3,Nuke,CPH Wolves,6,6,6,GenOne,6,7,5,18,18
2386941,1,Train,Venom,4,8,0,Nemiga,1,5,0,12,6
2386941,2,Dust2,Venom,4,8,0,Nemiga,9,2,0,12,11
2386941,3,Ancient,Venom,2,10,0,Nemiga,0,3,0,12,3
2387580,1,Train,XPERION NXT,4,8,0,BIG Academy,9,1,0,12,10
2387580,2,Mirage,XPERION NXT,2,10,0,BIG Academy,0,3,0,12,3
2387580,3,Overpass,XPERION NXT,6,6,0,BIG Academy,7,0,0,12,7
2387073,1,Mirage,AaB,9,3,0,GUN5,2,10,0,12,12
2387073,2,Inferno,AaB,2,10,0,GUN5,0,3,0,12,3
2387433,1,Dust2,Dziuseppe,2,10,0,Young Ninjas,0,3,0,12,3
2387433,2,Ancient,Dziuseppe,4,8,0,Young Ninjas,1,5,0,12,6
2387072,1,Ancient,CYBERSHOKE,10,2,0,SPARTA,3,6,0,12,9
2387072,2,Nuke,CYBERSHOKE,8,4,0,SPARTA,5,1,0,12,6
2387572,1,Dust2,ARCRED,7,5,0,NOVAQ,1,8,0,12,9
2387572,2,Mirage,ARCRED,1,11,0,NOVAQ,4,2,0,12,6
2387579,1,Inferno,Wave,7,5,0,BIG Academy,3,8,0,12,11
2387579,2,Dust2,Wave,4,8,0,BIG Academy,3,5,0,12,8
2387432,1,Mirage,ECLOT,2,10,0,FORZE Reload,1,3,0,12,4
2387432,2,Overpass,ECLOT,5,7,0,FORZE Reload,2,6,0,12,8
2387611,1,Overpass,MINLATE,2,10,0,Nemesis,3,3,0,12,6
2387611,2,Nuke,MINLATE,4,8,8,Nemesis,4,2,4,20,10
2387588,1,Dust2,Nuclear TigeRES,4,8,0,Insilio,3,5,0,12,8
2387588,2,Ancient,Nuclear TigeRES,10,2,0,Insilio,3,0,0,12,3
2387588,3,Nuke,Nuclear TigeRES,5,7,0,Insilio,5,6,0,12,11
2387695,1,Ancient,Wicked,3,9,0,Arise,6,4,0,12,10
2387695,2,Inferno,Wicked,4,8,0,Arise,9,3,0,12,12
2387695,3,Dust2,Wicked,7,5,0,Arise,6,1,0,12,7
2387070,1,Inferno,NOVAQ,3,9,0,AMKAL,7,4,0,12,11
2387070,2,Dust2,NOVAQ,8,4,0,AMKAL,5,4,0,12,9
2387070,3,Mirage,NOVAQ,8,4,0,AMKAL,5,3,0,12,8
2386939,1,Train,ECSTATIC,6,6,0,Venom,3,7,0,12,10
2386939,2,Nuke,ECSTATIC,1,11,0,Venom,0,2,0,12,2
2387587,1,Ancient,Lazer Cats,4,8,0,Insilio,7,5,0,12,12
2387587,2,Nuke,Lazer Cats,7,5,0,Insilio,6,2,0,12,8
2387587,3,Mirage,Lazer Cats,2,10,0,Insilio,7,3,0,12,10
2387610,1,Inferno,Prestige,9,3,3,Nemesis,9,5,7,15,21
2387610,2,Train,Prestige,2,10,0,Nemesis,3,3,0,12,6
2387570,1,Nuke,Oramond,10,2,0,ENCE Academy,3,0,0,12,3
2387570,2,Ancient,Oramond,7,5,0,ENCE Academy,6,0,0,12,6
2387586,1,Mirage,Nuclear TigeRES,8,4,0,SPARTA,5,4,0,12,9
2387586,2,Ancient,Nuclear TigeRES,8,4,0,SPARTA,5,0,0,12,5
2387511,1,Mirage,SportsBetExpert,8,4,0,Take Flyte,5,2,0,12,7
2387511,2,Train,SportsBetExpert,4,8,0,Take Flyte,9,3,0,12,12
2387694,1,Dust2,AaB,4,8,0,Alliance,9,3,0,12,12
2387694,2,Inferno,AaB,6,6,0,Alliance,5,7,0,12,12
2387694,3,Ancient,AaB,5,7,7,Alliance,5,0,4,19,9
2387609,1,Nuke,Phantom,5,7,0,Nemesis,8,3,0,12,11
2387609,2,Inferno,Phantom,8,4,0,Nemesis,3,9,0,12,12
2387609,3,Overpass,Phantom,2,10,0,Nemesis,1,3,0,12,4
2387431,1,Mirage,ALLINNERS,7,5,5,premdesant,7,4,2,17,13
2387431,2,Inferno,ALLINNERS,5,7,0,premdesant,2,6,0,12,8
2387431,3,Ancient,ALLINNERS,5,7,0,premdesant,6,6,0,12,12
2387597,1,Dust2,Imperial,7,5,0,SportsBetExpert,6,6,0,12,12
2387597,2,Mirage,Imperial,9,3,0,SportsBetExpert,4,5,0,12,9
2386938,1,Dust2,Spirit Academy,7,5,0,Nemiga,6,6,0,12,12
2386938,2,Ancient,Spirit Academy,8,4,0,Nemiga,0,9,0,12,9
2386938,3,Train,Spirit Academy,5,7,0,Nemiga,2,6,0,12,8
2387692,1,Overpass,Alliance,4,8,0,MASONIC,9,3,0,12,12
2387692,2,Inferno,Alliance,11,1,0,MASONIC,2,0,0,12,2
2387569,1,Nuke,BASEMENT BOYS,5,7,0,SPARTA,2,6,0,12,8
2387569,2,Ancient,BASEMENT BOYS,5,7,0,SPARTA,8,4,0,12,12
2387569,3,Train,BASEMENT BOYS,11,1,0,SPARTA,2,6,0,12,8
2387598,1,Mirage,FlyQuest RED,3,9,0,BIG,1,4,0,12,5
2387598,2,Train,FlyQuest RED,3,9,0,BIG,0,4,0,12,4
2387600,1,Inferno,Radford University,1,11,0,M80,0,2,0,12,2
2387600,2,Mirage,Radford University,0,12,0,M80,0,1,0,12,1
2387599,1,Nuke,Marsborne,10,2,0,Ghost,3,1,0,12,4
2387599,2,Inferno,Marsborne,11,1,0,Ghost,2,0,0,12,2
2387578,1,Ancient,XPERION NXT,10,2,0,ProCamp,3,5,0,12,8
2387578,2,Dust2,XPERION NXT,6,6,0,ProCamp,4,7,0,12,11
2387578,3,Overpass,XPERION NXT,1,11,0,ProCamp,5,2,0,12,7
2387606,1,Dust2,Prestige,7,5,5,MINLATE,7,5,7,17,19
2387606,2,Inferno,Prestige,7,5,0,MINLATE,4,8,0,12,12
2387608,1,Train,Nemesis,8,4,0,Glitchtech,5,1,0,12,6
2387608,2,Mirage,Nemesis,9,3,0,Glitchtech,4,2,0,12,6
2387068,1,Ancient,500,9,3,3,ALLINNERS,9,2,4,15,15
2387068,2,Nuke,500,9,3,0,ALLINNERS,4,2,0,12,6
2387068,3,Inferno,500,10,2,0,ALLINNERS,3,5,0,12,8
2387607,1,Train,8Sins,1,11,0,Phantom,0,2,0,12,2
2387607,2,Nuke,8Sins,4,8,0,Phantom,1,5,0,12,6
2387693,1,Ancient,AaB,3,9,0,YinYang,3,4,0,12,7
2387693,2,Inferno,AaB,9,3,0,YinYang,4,2,0,12,6
2387693,3,Overpass,AaB,11,1,0,YinYang,2,5,0,12,7
2387430,1,Train,Fire Flux,5,7,0,NOVAQ,8,4,0,12,12
2387430,2,Ancient,Fire Flux,4,8,0,NOVAQ,9,0,0,12,9
2387576,1,Dust2,Reveal,10,2,2,BIG Academy,10,2,4,14,16
2387576,2,Inferno,Reveal,3,9,0,BIG Academy,7,4,0,12,11
2387605,1,Nuke,Nemesis,5,7,0,MINLATE,5,6,0,12,11
2387605,2,Overpass,Nemesis,4,8,0,MINLATE,9,1,0,12,10
2387605,3,Mirage,Nemesis,4,8,0,MINLATE,7,5,0,12,12
2387585,1,Train,Insilio,11,1,0,ARCRED,2,0,0,12,2
2387585,2,Nuke,Insilio,8,4,0,ARCRED,5,0,0,12,5
2387604,1,Nuke,Prestige,7,5,0,Phantom,6,4,0,12,10
2387604,2,Train,Prestige,4,8,8,Phantom,4,4,1,20,9
2387577,1,Ancient,6GPA,3,9,0,Wave,1,4,0,12,5
2387577,2,Inferno,6GPA,3,9,0,Wave,1,4,0,12,5
2386936,1,Nuke,Venom,6,6,0,CYBERSHOKE,7,2,0,12,9
2386936,2,Mirage,Venom,2,10,0,CYBERSHOKE,2,3,0,12,5
2386936,3,Ancient,Venom,6,6,0,CYBERSHOKE,7,0,0,12,7
2387584,1,Nuke,SPARTA,6,6,0,NOVAQ,3,7,0,12,10
2387584,2,Ancient,SPARTA,8,4,0,NOVAQ,5,6,0,12,11
2387584,3,Mirage,SPARTA,8,4,4,NOVAQ,8,4,2,16,14
2387567,1,Ancient,JiJieHao,4,8,0,Fire Flux,3,5,0,12,8
2387567,2,Dust2,JiJieHao,4,8,0,Fire Flux,1,5,0,12,6
2387561,1,Nuke,MANA,6,6,0,Bushido Wildcats,3,7,0,12,10
2387561,2,Mirage,MANA,4,8,0,Bushido Wildcats,0,5,0,12,5
2387066,1,Dust2,VRSoholics,7,5,0,CPH Wolves,6,2,0,12,8
2387066,2,Ancient,VRSoholics,3,9,0,CPH Wolves,1,4,0,12,5
2387066,3,Mirage,VRSoholics,8,4,0,CPH Wolves,5,1,0,12,6
2386935,1,Dust2,FUT,6,6,0,Partizan,2,7,0,12,9
2386935,2,Mirage,FUT,5,7,0,Partizan,8,0,0,12,8
2386935,3,Nuke,FUT,7,5,0,Partizan,6,2,0,12,8
2387351,1,Overpass,GamerLegion,11,1,0,SAW,2,3,0,12,5
2387351,2,Inferno,GamerLegion,8,4,0,SAW,3,9,0,12,12
2387351,3,Nuke,GamerLegion,7,5,0,SAW,1,8,0,12,9
2387566,1,Overpass,9BOOMPRO,4,8,0,AMKAL,9,1,0,12,10
2387566,2,Dust2,9BOOMPRO,9,3,0,AMKAL,4,0,0,12,4
2387523,1,Train,K27,4,8,0,Preasy Mix,9,0,0,12,9
2387523,2,Ancient,K27,7,5,0,Preasy Mix,6,4,0,12,10
2387583,1,Inferno,Lazer Cats,9,3,0,QWENTRY,4,2,0,12,6
2387583,2,Nuke,Lazer Cats,9,3,0,QWENTRY,4,3,0,12,7
2387065,1,Ancient,Oramond,9,3,0,AMKAL,4,8,0,12,12
2387065,2,Dust2,Oramond,5,7,0,AMKAL,1,6,0,12,7
2387065,3,Mirage,Oramond,9,3,0,AMKAL,4,5,0,12,9
2387541,1,Ancient,FOLHA AMARELA,7,5,0,LP,6,6,0,12,12
2387541,2,Inferno,FOLHA AMARELA,5,7,0,LP,0,6,0,12,6
2387541,3,Dust2,FOLHA AMARELA,4,8,0,LP,3,5,0,12,8
2386934,1,Ancient,Nemiga,5,7,0,Nexus,5,6,0,12,11
2386934,2,Mirage,Nemiga,8,4,0,Nexus,5,0,0,12,5
2386934,3,Train,Nemiga,6,6,6,Nexus,6,4,0,18,10
2387575,1,Overpass,ProCamp,10,2,0,BIG Academy,3,1,0,12,4
2387575,2,Mirage,ProCamp,6,6,0,BIG Academy,7,5,0,12,12
2387422,1,Overpass,FORZE Reload,3,9,0,Young Ninjas,10,0,0,12,10
2387422,2,Dust2,FORZE Reload,9,3,0,Young Ninjas,4,3,0,12,7
2387538,1,Ancient,Fire Flux,8,4,0,ALLINNERS,5,4,0,12,9
2387538,2,Dust2,Fire Flux,10,2,0,ALLINNERS,3,0,0,12,3
2387574,1,Dust2,Wave,3,9,0,XPERION NXT,1,4,0,12,5
2387574,2,Ancient,Wave,7,5,0,XPERION NXT,6,1,0,12,7
2387574,3,Nuke,Wave,4,8,8,XPERION NXT,4,5,7,20,16
2387350,1,Inferno,SAW,10,2,0,Legacy,3,5,0,12,8
2387350,2,Nuke,SAW,5,7,7,Legacy,5,0,4,19,9
2387350,3,Ancient,SAW,3,9,0,Legacy,0,4,0,12,4
2387016,1,Dust2,Metizport,8,4,0,JiJieHao,1,9,0,12,10
2387016,2,Inferno,Metizport,5,7,0,JiJieHao,4,6,0,12,10
2387537,1,Ancient,SPARTA,6,6,0,AaB,7,4,0,12,11
2387537,2,Mirage,SPARTA,5,7,0,AaB,8,2,0,12,10
2387421,1,Ancient,ECLOT,11,1,0,Dziuseppe,2,0,0,12,2
2387421,2,Inferno,ECLOT,10,2,0,Dziuseppe,3,3,0,12,6
2387063,1,Train,CYBERSHOKE,9,3,0,GUN5,4,6,0,12,10
2387063,2,Mirage,CYBERSHOKE,3,9,0,GUN5,2,4,0,12,6
2387063,3,Dust2,CYBERSHOKE,9,3,0,GUN5,4,4,0,12,8
2386932,1,Overpass,ECSTATIC,5,7,0,kONO,8,1,0,12,9
2386932,2,Mirage,ECSTATIC,8,4,4,kONO,8,4,1,16,13
2387015,1,Dust2,AaB,9,3,3,Betera,9,0,4,15,13
2387015,2,Ancient,AaB,5,7,0,Betera,3,6,0,12,9
2387348,1,Ancient,Liquid,10,2,0,SAW,3,2,0,12,5
2387348,2,Train,Liquid,2,10,0,SAW,0,3,0,12,3
2387348,3,Inferno,Liquid,1,11,0,SAW,0,2,0,12,2
2386931,1,Dust2,Venom,6,6,0,Betera,4,7,0,12,11
2386931,2,Nuke,Venom,5,7,0,Betera,8,3,0,12,11
2386931,3,Ancient,Venom,5,7,0,Betera,8,2,0,12,10
2387062,1,Mirage,AaB,8,4,0,SPARTA,3,9,0,12,12
2387062,2,Ancient,AaB,7,5,5,SPARTA,7,2,4,17,13
2387521,1,Ancient,G2 Ares,4,8,0,WOPA,1,5,0,12,6
2387521,2,Overpass,G2 Ares,6,6,0,WOPA,4,7,0,12,11
2387540,1,Ancient,LP,8,4,0,MIBR Academy,5,4,0,12,9
2387540,2,Train,LP,8,4,0,MIBR Academy,5,3,0,12,8
2387510,1,Train,Voca,8,4,0,regain,5,6,0,12,11
2387510,2,Ancient,Voca,10,2,0,regain,3,2,0,12,5
2387539,1,Dust2,Procyon,6,6,0,FOLHA AMARELA,7,1,0,12,8
2387539,2,Ancient,Procyon,6,6,6,FOLHA AMARELA,6,5,7,18,18
2387539,3,Nuke,Procyon,6,6,0,FOLHA AMARELA,2,7,0,12,9
2386930,1,Overpass,Partizan,5,7,0,Sangal,8,3,0,12,11
2386930,2,Inferno,Partizan,5,7,0,Sangal,2,6,0,12,8
2386930,3,Ancient,Partizan,7,5,0,Sangal,6,6,0,12,12
2387061,1,Ancient,CPH Wolves,8,4,0,ALLINNERS,3,9,0,12,12
2387061,2,Mirage,CPH Wolves,3,9,0,ALLINNERS,1,4,0,12,5
2387420,1,Inferno,NOVAQ,12,0,0,premdesant,1,0,0,12,1
2387420,2,Mirage,NOVAQ,10,2,0,premdesant,3,0,0,12,3
2386929,1,Dust2,FUT,9,3,0,33,4,5,0,12,9
2386929,2,Ancient,FUT,5,7,0,33,8,4,0,12,12
2387419,1,Mirage,ALLINNERS,2,10,0,Fire Flux,1,3,0,12,4
2387419,2,Dust2,ALLINNERS,5,7,0,Fire Flux,2,6,0,12,8
2387522,1,Mirage,Wildcard Academy,9,3,0,MASONIC,4,4,0,12,8
2387522,2,Train,Wildcard Academy,8,4,0,MASONIC,5,3,0,12,8
2387534,1,Nuke,Eternal Fire,6,6,0,ENCE Academy,1,7,0,12,8
2387534,2,Dust2,Eternal Fire,7,5,5,ENCE Academy,7,4,1,17,12
2387534,3,Mirage,Eternal Fire,7,5,0,ENCE Academy,3,8,0,12,11
2387059,1,Nuke,VRSoholics,6,6,0,NOVAQ,0,7,0,12,7
2387059,2,Mirage,VRSoholics,6,6,0,NOVAQ,1,7,0,12,8
2387520,1,Train,Alliance,7,5,0,Preasy Mix,6,0,0,12,6
2387520,2,Dust2,Alliance,8,4,0,Preasy Mix,5,6,0,12,11
2387013,1,Ancient,Spirit Academy,9,3,0,Betera,4,2,0,12,6
2387013,2,Mirage,Spirit Academy,5,7,0,Betera,8,2,0,12,10
2386927,1,Dust2,Spirit Academy,5,7,0,Sashi,5,6,0,12,11
2386927,2,Nuke,Spirit Academy,6,6,0,Sashi,7,5,0,12,12
2386927,3,Train,Spirit Academy,5,7,0,Sashi,8,4,0,12,12
2387058,1,Dust2,Nexus,4,8,0,Nuclear TigeRES,2,5,0,12,7
2387058,2,Train,Nexus,6,6,6,Nuclear TigeRES,6,3,7,18,16
2387533,1,Inferno,Mousquetaires,4,8,8,AaB,4,1,4,20,9
2387533,2,Ancient,Mousquetaires,6,6,0,AaB,4,7,0,12,11
2387509,1,Ancient,BOSS,8,4,0,LAG,5,5,0,12,10
2387509,2,Inferno,BOSS,8,4,0,LAG,5,2,0,12,7
2387518,1,Nuke,ENCE Academy,6,6,0,GenOne,7,5,0,12,12
2387518,2,Overpass,ENCE Academy,4,8,0,GenOne,4,5,0,12,9
2387518,3,Dust2,ENCE Academy,2,10,0,GenOne,5,3,0,12,8
2387429,1,Train,illwill,7,5,0,CPH Wolves,2,8,0,12,10
2387429,2,Dust2,illwill,8,4,0,CPH Wolves,5,6,0,12,11
2387429,3,Ancient,illwill,3,9,0,CPH Wolves,1,4,0,12,5
2386926,1,Train,Zero Tenacity,3,9,0,33,0,4,0,12,4
2386926,2,Inferno,Zero Tenacity,9,3,0,33,4,8,0,12,12
2386926,3,Nuke,Zero Tenacity,4,8,0,33,5,5,0,12,10
2387057,1,Ancient,Nexus,4,8,0,AMKAL,1,5,0,12,6
2387057,2,Train,Nexus,7,5,0,AMKAL,4,8,0,12,12
2387056,1,Train,CYBERSHOKE,6,6,0,ALLINNERS,5,7,0,12,12
2387056,2,Mirage,CYBERSHOKE,10,2,0,ALLINNERS,3,0,0,12,3
2387056,3,Dust2,CYBERSHOKE,11,1,0,ALLINNERS,2,2,0,12,4
2387428,1,Ancient,ENCE Academy,8,4,0,MASONIC,0,9,0,12,9
2387428,2,Overpass,ENCE Academy,7,5,0,MASONIC,6,1,0,12,7
2387428,3,Inferno,ENCE Academy,4,8,0,MASONIC,0,5,0,12,5
2387517,1,Nuke,Eternal Fire,8,4,4,HAVU,8,13,11,16,32
2387517,2,Mirage,Eternal Fire,9,3,0,HAVU,4,0,0,12,4
2387012,1,Nuke,Nexus,6,6,0,Metizport,4,7,0,12,11
2387012,2,Dust2,Nexus,7,5,0,Metizport,3,8,0,12,11
2386925,1,Inferno,ARCRED,4,8,0,kONO,1,5,0,12,6
2386925,2,Train,ARCRED,7,5,0,kONO,1,8,0,12,9
2387055,1,Inferno,500,6,6,0,GUN5,5,7,0,12,12
2387055,2,Dust2,500,7,5,0,GUN5,6,1,0,12,7
2387055,3,Mirage,500,8,4,0,GUN5,2,9,0,12,11
2387011,1,Overpass,AaB,4,8,0,ARCRED,9,2,0,12,11
2387011,2,Mirage,AaB,7,5,5,ARCRED,7,7,3,17,17
2386924,1,Dust2,Johnny Speeds,6,6,0,Nexus,4,7,0,12,11
2386924,2,Inferno,Johnny Speeds,7,5,0,Nexus,3,8,0,12,11
2387516,1,Inferno,Mousquetaires,1,11,0,Fire Flux,5,2,0,12,7
2387516,2,Ancient,Mousquetaires,6,6,0,Fire Flux,1,7,0,12,8
2387054,1,Train,SPARTA,7,5,0,CPH Wolves,1,8,0,12,9
2387054,2,Overpass,SPARTA,10,2,0,CPH Wolves,3,3,0,12,6
2387054,3,Nuke,SPARTA,9,3,0,CPH Wolves,4,2,0,12,6
2387336,1,Nuke,Aurora,5,7,0,SAW,8,3,0,12,11
2387336,2,Inferno,Aurora,5,7,7,SAW,5,1,4,19,10
2387336,3,Train,Aurora,8,4,0,SAW,1,9,0,12,10
2387515,1,Nuke,AaB,12,0,0,Washington,1,5,0,12,6
2387515,2,Ancient,AaB,7,5,0,Washington,6,4,0,12,10
2387508,1,Ancient,Marsborne,8,4,0,OverKnight,5,0,0,12,5
2387508,2,Nuke,Marsborne,8,4,0,OverKnight,5,3,0,12,8
2387213,1,Dust2,Nemiga,3,9,0,Venom,10,2,0,12,12
2387213,2,Train,Nemiga,6,6,0,Venom,3,7,0,12,10
2387213,3,Ancient,Nemiga,6,6,6,Venom,6,0,4,18,10
2387053,1,Dust2,FAVBET,5,7,0,VRSoholics,5,6,0,12,11
2387053,2,Overpass,FAVBET,8,4,0,VRSoholics,5,0,0,12,5
2387053,3,Train,FAVBET,11,1,0,VRSoholics,2,0,0,12,2
2387217,1,Mirage,ALLINNERS,9,3,0,Nexus,4,3,0,12,7
2387217,2,Dust2,ALLINNERS,2,10,0,Nexus,3,3,0,12,6
2387217,3,Ancient,ALLINNERS,5,7,0,Nexus,8,1,0,12,9
2387219,1,Mirage,Sangal,2,10,0,9BOOMPRO,0,3,0,12,3
2387219,2,Overpass,Sangal,8,4,0,9BOOMPRO,5,2,0,12,7
2387219,3,Nuke,Sangal,8,4,0,9BOOMPRO,5,1,0,12,6
2387427,1,Train,CPH Wolves,5,7,7,The Glecs,5,4,1,19,10
2387427,2,Ancient,CPH Wolves,10,2,0,The Glecs,3,2,0,12,5
2387216,1,Dust2,1win,7,5,0,Eternal Fire,6,3,0,12,9
2387216,2,Train,1win,7,5,0,Eternal Fire,6,4,0,12,10
2386923,1,Inferno,Sashi,6,6,0,kONO,7,0,0,12,7
2386923,2,Nuke,Sashi,7,5,0,kONO,6,0,0,12,6
2387212,1,Ancient,BASEMENT BOYS,7,5,5,33,7,1,4,17,12
2387212,2,Train,BASEMENT BOYS,2,10,0,33,0,3,0,12,3
2387392,1,Ancient,Washington,5,7,0,Fire Flux,0,6,0,12,6
2387392,2,Train,Washington,4,8,0,Fire Flux,0,5,0,12,5
2387426,1,Overpass,illwill,5,7,0,kONO,4,6,0,12,10
2387426,2,Dust2,illwill,10,2,0,kONO,3,6,0,12,9
2387426,3,Nuke,illwill,6,6,0,kONO,2,7,0,12,9
2387391,1,Nuke,GenOne,2,10,0,HAVU,3,3,0,12,6
2387391,2,Inferno,GenOne,6,6,0,HAVU,7,2,0,12,9
2387391,3,Dust2,GenOne,11,1,0,HAVU,2,1,0,12,3
2386922,1,Train,Betera,7,5,0,Nexus,6,2,0,12,8
2386922,2,Ancient,Betera,2,10,0,Nexus,2,3,0,12,5
2386922,3,Dust2,Betera,5,7,0,Nexus,8,2,0,12,10
2387004,1,Dust2,JiJieHao,8,4,0,Metizport,5,0,0,12,5
2387004,2,Nuke,JiJieHao,7,5,0,Metizport,6,4,0,12,10
2387051,1,Inferno,ARCRED,3,9,9,NOVAQ,3,4,2,21,9
2387051,2,Train,ARCRED,5,7,0,NOVAQ,6,6,0,12,12
2387051,3,Mirage,ARCRED,10,2,0,NOVAQ,3,5,0,12,8
2387390,1,Dust2,AaB,7,5,0,Mousquetaires,6,3,0,12,9
2387390,2,Ancient,AaB,7,5,0,Mousquetaires,0,8,0,12,8
2387390,3,Nuke,AaB,2,10,0,Mousquetaires,3,3,0,12,6
2387003,1,Nuke,EYEBALLERS,11,1,0,Nexus,2,0,0,12,2
2387003,2,Mirage,EYEBALLERS,4,8,0,Nexus,9,3,0,12,12
2387050,1,Nuke,AaB,5,7,0,Washington,4,6,0,12,10
2387050,2,Ancient,AaB,9,3,0,Washington,4,3,0,12,7
2387050,3,Dust2,AaB,8,4,0,Washington,5,3,0,12,8
2387329,1,Nuke,GamerLegion,7,5,0,SAW,6,1,0,12,7
2387329,2,Inferno,GamerLegion,6,6,6,SAW,6,5,7,18,18
2387329,3,Ancient,GamerLegion,7,5,5,SAW,7,2,4,17,13
2387389,1,Dust2,Eternal Fire,4,8,0,ENCE Academy,7,5,0,12,12
2387389,2,Nuke,Eternal Fire,5,7,0,ENCE Academy,6,6,0,12,12
2387309,1,Mirage,Phoenix,7,5,5,OverKnight,7,0,4,17,11
2387309,2,Train,Phoenix,8,4,0,OverKnight,5,1,0,12,6
2387309,3,Overpass,Phoenix,4,8,0,OverKnight,0,5,0,12,5
2387307,1,Nuke,Mythic,8,4,0,TSG,5,1,0,12,6
2387307,2,Overpass,Mythic,10,2,0,TSG,3,5,0,12,8
2387308,1,Dust2,Aether,3,9,0,BOSS,7,4,0,12,11
2387308,2,Ancient,Aether,4,8,0,BOSS,4,5,0,12,9
2387306,1,Inferno,InControl,4,8,0,Zomblers,0,5,0,12,5
2387306,2,Nuke,InControl,6,6,0,Zomblers,5,7,0,12,12
2387266,1,Ancient,LP,9,3,0,Gaimin Gladiators,4,4,0,12,8
2387266,2,Train,LP,4,8,0,Gaimin Gladiators,4,5,0,12,9
2387266,3,Inferno,LP,5,7,7,Gaimin Gladiators,5,4,1,19,10
2387497,1,Dust2,regain,11,1,0,InControl,2,2,0,12,4
2387497,2,Train,regain,8,4,0,InControl,5,4,0,12,9
2387264,1,Ancient,Galorys,3,9,9,Dusty Roots,3,1,4,21,8
2387264,2,Nuke,Galorys,9,3,0,Dusty Roots,4,0,0,12,4
2387264,3,Train,Galorys,9,3,0,Dusty Roots,4,0,0,12,4
2387265,1,Nuke,Bounty Hunters,8,4,0,Keyd Stars,5,1,0,12,6
2387265,2,Ancient,Bounty Hunters,6,6,0,Keyd Stars,7,5,0,12,12
2387049,1,Mirage,Nuclear TigeRES,1,11,0,Leo,6,2,0,12,8
2387049,2,Dust2,Nuclear TigeRES,7,5,0,Leo,6,0,0,12,6
2387049,3,Train,Nuclear TigeRES,8,4,0,Leo,5,6,0,12,11
2387208,1,Train,ARCRED,5,7,0,RUBY,8,4,0,12,12
2387208,2,Nuke,ARCRED,6,6,0,RUBY,2,7,0,12,9
2387208,3,Overpass,ARCRED,7,5,0,RUBY,6,5,0,12,11
2387206,1,Ancient,Dziuseppe,6,6,0,Nexus,7,0,0,12,7
2387206,2,Mirage,Dziuseppe,2,10,0,Nexus,0,3,0,12,3
2387206,3,Train,Dziuseppe,4,8,0,Nexus,4,5,0,12,9
2387207,1,Ancient,NOVAQ,5,7,0,ALLINNERS,5,6,0,12,11
2387207,2,Inferno,NOVAQ,5,7,0,ALLINNERS,3,6,0,12,9
2387211,1,Nuke,9BOOMPRO,2,10,0,HAVU,1,3,0,12,4
2387211,2,Mirage,9BOOMPRO,6,6,0,HAVU,7,1,0,12,8
2387211,3,Dust2,9BOOMPRO,9,3,0,HAVU,4,3,0,12,7
2387210,1,Mirage,ECLOT,3,9,0,Sangal,7,4,0,12,11
2387210,2,Overpass,ECLOT,7,5,0,Sangal,4,8,0,12,12
2387205,1,Mirage,Eternal Fire,6,6,0,AaB,7,5,0,12,12
2387205,2,Nuke,Eternal Fire,9,3,0,AaB,4,4,0,12,8
2386920,1,Dust2,Zero Tenacity,11,1,0,SPARTA,2,3,0,12,5
2386920,2,Mirage,Zero Tenacity,7,5,5,SPARTA,7,4,2,17,13
2387209,1,Nuke,Washington,6,6,0,FORZE Reload,1,7,0,12,8
2387209,2,Overpass,Washington,3,9,0,FORZE Reload,7,4,0,12,11
2387424,1,Dust2,GUN5,9,3,0,ENCE Academy,4,4,0,12,8
2387424,2,Mirage,GUN5,11,1,0,ENCE Academy,2,0,0,12,2
2387048,1,Dust2,The Glecs,5,7,0,ALLINNERS,5,6,0,12,11
2387048,2,Ancient,The Glecs,10,2,0,ALLINNERS,3,6,0,12,9
2387048,3,Inferno,The Glecs,6,6,0,ALLINNERS,4,7,0,12,11
2387425,1,Train,MASONIC,2,10,10,ALGO,2,4,2,22,8
2387425,2,Nuke,MASONIC,5,7,7,ALGO,5,4,0,19,9
2387002,1,Ancient,Betera,9,3,0,ARCRED,4,3,0,12,7
2387002,2,Mirage,Betera,6,6,6,ARCRED,6,10,6,18,22
2386919,1,Dust2,VP.Prodigy,3,9,0,33,1,4,0,12,5
2386919,2,Train,VP.Prodigy,6,6,0,33,5,7,0,12,12
2387047,1,Dust2,AMKAL,6,6,0,RUBY,0,7,0,12,7
2387047,2,Overpass,AMKAL,5,7,0,RUBY,8,3,0,12,11
2387047,3,Ancient,AMKAL,7,5,0,RUBY,6,0,0,12,6
2387166,1,Nuke,FengDa,6,6,0,The QUBE,7,3,0,12,10
2387166,2,Mirage,FengDa,7,5,0,The QUBE,6,6,0,12,12
