match_id,team1,team2,map_name,score_t1,score_t2,map_winner,map_number,date
2385492,Johnny Speeds,FUT,Nuke,7,13,FUT,3,12th of September 2025
2385493,Betclic,ENCE,Nuke,13,9,Betclic,1,12th of September 2025
2385493,Betclic,ENCE,Ancient,6,13,ENCE,2,12th of September 2025
2385493,Betclic,ENCE,Mirage,3,13,ENCE,3,12th of September 2025
2385293,Aurora,Astralis,Nuke,8,13,Astralis,1,12th of September 2025
2385293,Aurora,Astralis,Dust2,16,14,Aurora,2,12th of September 2025
2385293,Aurora,Astralis,Overpass,13,9,Aurora,3,12th of September 2025
2385494,Sashi,JiJieHao,Inferno,13,9,Sashi,1,12th of September 2025
2385494,Sashi,JiJieHao,Dust2,16,13,Sashi,2,12th of September 2025
2385489,Tricked,OG,Inferno,6,13,OG,1,12th of September 2025
2385489,Tricked,OG,Overpass,9,13,OG,2,12th of September 2025
2385292,Falcons,Virtus.pro,Mirage,13,1,Falcons,1,12th of September 2025
2385292,Falcons,Virtus.pro,Ancient,13,2,Falcons,2,12th of September 2025
2385482,Eruption,The Huns,Dust2,12,16,The Huns,1,12th of September 2025
2385482,Eruption,The Huns,Inferno,8,13,The Huns,2,12th of September 2025
2385291,The MongolZ,3DMAX,Inferno,10,13,3DMAX,1,12th of September 2025
2385291,The MongolZ,3DMAX,Ancient,13,5,The MongolZ,2,12th of September 2025
2385291,The MongolZ,3DMAX,Nuke,9,13,3DMAX,3,12th of September 2025
2385450,Johnny Speeds,Sangal,Train,7,13,Sangal,1,12th of September 2025
2385450,Johnny Speeds,Sangal,Nuke,13,16,Sangal,2,12th of September 2025
2385290,GamerLegion,TYLOO,Inferno,3,13,TYLOO,1,12th of September 2025
2385290,GamerLegion,TYLOO,Ancient,4,13,TYLOO,2,12th of September 2025
2385371,RED Canids,ODDIK,Train,0,13,ODDIK,1,11th of September 2025
2385371,RED Canids,ODDIK,Ancient,13,4,RED Canids,2,11th of September 2025
2385371,RED Canids,ODDIK,Nuke,13,7,RED Canids,3,11th of September 2025
2385374,BESTIA,Fluxo,Inferno,16,13,BESTIA,1,11th of September 2025
2385374,BESTIA,Fluxo,Mirage,13,11,BESTIA,2,11th of September 2025
2385435,Bounty Hunters,ShindeN,Dust2,9,13,ShindeN,1,11th of September 2025
2385435,Bounty Hunters,ShindeN,Mirage,11,13,ShindeN,2,11th of September 2025
2385356,Alliance,ENCE,Ancient,10,13,ENCE,1,11th of September 2025
2385356,Alliance,ENCE,Dust2,16,14,Alliance,2,11th of September 2025
2385356,Alliance,ENCE,Train,13,9,Alliance,3,11th of September 2025
2385442,Johnny Speeds,FAVBET,Overpass,13,11,Johnny Speeds,1,11th of September 2025
2385442,Johnny Speeds,FAVBET,Nuke,7,13,FAVBET,2,11th of September 2025
2385442,Johnny Speeds,FAVBET,Train,8,13,FAVBET,3,11th of September 2025
2385170,Legacy,Imperial,Inferno,14,16,Imperial,1,11th of September 2025
2385170,Legacy,Imperial,Mirage,11,13,Imperial,2,11th of September 2025
2385360,OG,BC.Game,Mirage,7,13,BC.Game,1,11th of September 2025
2385360,OG,BC.Game,Ancient,10,13,BC.Game,2,11th of September 2025
2385169,BIG,OG,Nuke,4,13,OG,1,11th of September 2025
2385169,BIG,OG,Train,13,5,BIG,2,11th of September 2025
2385169,BIG,OG,Inferno,2,13,OG,3,11th of September 2025
2385426,Rare Atom,Eruption,Dust2,13,9,Rare Atom,1,11th of September 2025
2385426,Rare Atom,Eruption,Inferno,13,10,Rare Atom,2,11th of September 2025
2385448,FAVBET,FORZE Reload,Ancient,13,8,FAVBET,1,11th of September 2025
2385448,FAVBET,FORZE Reload,Nuke,11,13,FORZE Reload,2,11th of September 2025
2385448,FAVBET,FORZE Reload,Dust2,13,9,FAVBET,3,11th of September 2025
2385168,9z,PARIVISION,Ancient,13,4,9z,1,11th of September 2025
2385168,9z,PARIVISION,Train,13,9,9z,2,11th of September 2025
2385439,Alliance,ARCRED,Train,13,8,Alliance,1,11th of September 2025
2385439,Alliance,ARCRED,Ancient,13,5,Alliance,2,11th of September 2025
2385520,1win,Inner Circle,Dust2,11,13,Inner Circle,1,10th of September 2025
2385520,1win,Inner Circle,Mirage,6,13,Inner Circle,2,10th of September 2025
2385348,Monte,FAVBET,Train,13,4,Monte,1,10th of September 2025
2385348,Monte,FAVBET,Nuke,13,9,Monte,2,10th of September 2025
2385110,CYBERSHOKE,FAVBET,Train,13,8,CYBERSHOKE,1,10th of September 2025
2385110,CYBERSHOKE,FAVBET,Ancient,19,17,CYBERSHOKE,2,10th of September 2025
2385164,OG,M80,Ancient,13,10,OG,1,10th of September 2025
2385164,OG,M80,Overpass,13,10,OG,2,10th of September 2025
2385163,ENCE,Nemiga,Train,10,13,Nemiga,1,10th of September 2025
2385163,ENCE,Nemiga,Dust2,13,9,ENCE,2,10th of September 2025
2385163,ENCE,Nemiga,Ancient,14,16,Nemiga,3,10th of September 2025
2385219,Sharks,ShindeN,Mirage,6,13,ShindeN,1,9th of September 2025
2385219,Sharks,ShindeN,Nuke,11,13,ShindeN,2,9th of September 2025
2385218,ODDIK,Bounty Hunters,Dust2,13,5,ODDIK,1,9th of September 2025
2385218,ODDIK,Bounty Hunters,Nuke,13,2,ODDIK,2,9th of September 2025
2385162,BetBoom,9z,Nuke,13,8,BetBoom,1,9th of September 2025
2385162,BetBoom,9z,Train,10,13,9z,2,9th of September 2025
2385162,BetBoom,9z,Dust2,11,13,9z,3,9th of September 2025
2385189,Betclic,Sangal,Overpass,11,13,Sangal,1,9th of September 2025
2385189,Betclic,Sangal,Train,13,11,Betclic,2,9th of September 2025
2385189,Betclic,Sangal,Mirage,6,13,Sangal,3,9th of September 2025
2385280,K27,1win,Train,9,13,1win,1,9th of September 2025
2385280,K27,1win,Overpass,14,16,1win,2,9th of September 2025
2385188,Johnny Speeds,9INE,Dust2,5,13,9INE,1,9th of September 2025
2385188,Johnny Speeds,9INE,Inferno,11,13,9INE,2,9th of September 2025
2385192,BC.Game,Sashi,Dust2,13,10,BC.Game,1,9th of September 2025
2385192,BC.Game,Sashi,Nuke,13,10,BC.Game,2,9th of September 2025
2385161,Legacy,JiJieHao,Inferno,13,5,Legacy,1,9th of September 2025
2385161,Legacy,JiJieHao,Default,1,0,Legacy,2,9th of September 2025
2385177,FAVBET,ARCRED,Ancient,13,11,FAVBET,1,9th of September 2025
2385177,FAVBET,ARCRED,Dust2,11,13,ARCRED,2,9th of September 2025
2385177,FAVBET,ARCRED,Overpass,13,11,FAVBET,3,9th of September 2025
2385159,ECSTATIC,PARIVISION,Dust2,10,13,PARIVISION,1,9th of September 2025
2385159,ECSTATIC,PARIVISION,Train,13,9,ECSTATIC,2,9th of September 2025
2385159,ECSTATIC,PARIVISION,Ancient,6,13,PARIVISION,3,9th of September 2025
2385183,ENCE,FAVBET,Train,4,13,FAVBET,1,8th of September 2025
2385183,ENCE,FAVBET,Dust2,13,8,ENCE,2,8th of September 2025
2385183,ENCE,FAVBET,Overpass,13,8,ENCE,3,8th of September 2025
2385184,Monte,Alliance,Nuke,17,19,Alliance,1,8th of September 2025
2385184,Monte,Alliance,Ancient,2,13,Alliance,2,8th of September 2025
2385181,JiJieHao,Tricked,Inferno,13,5,JiJieHao,1,8th of September 2025
2385181,JiJieHao,Tricked,Dust2,13,11,JiJieHao,2,8th of September 2025
2385176,SINNERS,FORZE Reload,Dust2,11,13,FORZE Reload,1,8th of September 2025
2385176,SINNERS,FORZE Reload,Nuke,14,16,FORZE Reload,2,8th of September 2025
2385289,NRG,Ninjas in Pyjamas,Nuke,9,13,Ninjas in Pyjamas,1,8th of September 2025
2385289,NRG,Ninjas in Pyjamas,Mirage,13,4,NRG,2,8th of September 2025
2385289,NRG,Ninjas in Pyjamas,Train,13,11,NRG,3,8th of September 2025
2385289,NRG,Ninjas in Pyjamas,Dust2,13,5,NRG,4,8th of September 2025
2385288,ODDIK,Wildcard,Ancient,6,13,Wildcard,1,7th of September 2025
2385288,ODDIK,Wildcard,Dust2,13,7,ODDIK,2,7th of September 2025
2385288,ODDIK,Wildcard,Mirage,11,13,Wildcard,3,7th of September 2025
2384856,Vitality,G2,Dust2,3,13,G2,1,7th of September 2025
2384856,Vitality,G2,Mirage,13,6,Vitality,2,7th of September 2025
2384856,Vitality,G2,Overpass,13,6,Vitality,3,7th of September 2025
2384856,Vitality,G2,Inferno,12,16,G2,4,7th of September 2025
2384856,Vitality,G2,Train,6,13,G2,5,7th of September 2025
2385287,Ninjas in Pyjamas,Wildcard,Overpass,13,7,Ninjas in Pyjamas,1,7th of September 2025
2385287,Ninjas in Pyjamas,Wildcard,Nuke,13,4,Ninjas in Pyjamas,2,7th of September 2025
2385286,NRG,ODDIK,Nuke,7,13,ODDIK,1,7th of September 2025
2385286,NRG,ODDIK,Dust2,13,8,NRG,2,7th of September 2025
2385286,NRG,ODDIK,Train,13,6,NRG,3,7th of September 2025
2385283,Wildcard,Fluxo,Overpass,11,13,Fluxo,1,7th of September 2025
2385283,Wildcard,Fluxo,Ancient,13,11,Wildcard,2,7th of September 2025
2385283,Wildcard,Fluxo,Inferno,13,9,Wildcard,3,7th of September 2025
2385282,Ninjas in Pyjamas,Marsborne,Train,13,4,Ninjas in Pyjamas,1,7th of September 2025
2385282,Ninjas in Pyjamas,Marsborne,Nuke,13,7,Ninjas in Pyjamas,2,7th of September 2025
2385239,K27,Nuclear TigeRES,Train,19,17,K27,1,6th of September 2025
2385239,K27,Nuclear TigeRES,Dust2,13,7,K27,2,6th of September 2025
2384855,FURIA,G2,Inferno,5,13,G2,1,6th of September 2025
2384855,FURIA,G2,Mirage,5,13,G2,2,6th of September 2025
2384854,Vitality,MOUZ,Mirage,13,7,Vitality,1,6th of September 2025
2384854,Vitality,MOUZ,Inferno,13,8,Vitality,2,6th of September 2025
2385094,EYEBALLERS,ARCRED,Mirage,13,10,EYEBALLERS,1,6th of September 2025
2385094,EYEBALLERS,ARCRED,Overpass,13,6,EYEBALLERS,2,6th of September 2025
2385124,Chinggis Warriors,The Huns,Inferno,13,7,Chinggis Warriors,1,6th of September 2025
2385124,Chinggis Warriors,The Huns,Overpass,7,13,The Huns,2,6th of September 2025
2385124,Chinggis Warriors,The Huns,Nuke,9,13,The Huns,3,6th of September 2025
2384853,FaZe,G2,Inferno,5,13,G2,1,5th of September 2025
2384853,FaZe,G2,Dust2,15,19,G2,2,5th of September 2025
2385085,ENCE,Betclic,Nuke,13,5,ENCE,1,5th of September 2025
2385085,ENCE,Betclic,Train,13,4,ENCE,2,5th of September 2025
2385042,Ursa,Nuclear TigeRES,Train,10,13,Nuclear TigeRES,1,5th of September 2025
2385042,Ursa,Nuclear TigeRES,Dust2,13,7,Ursa,2,5th of September 2025
2385042,Ursa,Nuclear TigeRES,Nuke,9,13,Nuclear TigeRES,3,5th of September 2025
2384852,MOUZ,M80,Ancient,13,10,MOUZ,1,5th of September 2025
2384852,MOUZ,M80,Mirage,9,13,M80,2,5th of September 2025
2384852,MOUZ,M80,Inferno,13,3,MOUZ,3,5th of September 2025
2385121,Chinggis Warriors,The Huns,Inferno,7,13,The Huns,1,5th of September 2025
2385121,Chinggis Warriors,The Huns,Overpass,13,6,Chinggis Warriors,2,5th of September 2025
2385121,Chinggis Warriors,The Huns,Nuke,13,10,Chinggis Warriors,3,5th of September 2025
2384930,1win,FORZE Reload,Overpass,7,13,FORZE Reload,1,5th of September 2025
2384930,1win,FORZE Reload,Dust2,16,19,FORZE Reload,2,5th of September 2025
2385032,RUSTEC,1win,Dust2,2,13,1win,1,2nd of September 2025
2385032,RUSTEC,1win,Ancient,13,8,RUSTEC,2,2nd of September 2025
2385032,RUSTEC,1win,Train,8,13,1win,3,2nd of September 2025
2384851,Spirit,G2,Mirage,13,11,Spirit,1,1st of September 2025
2384851,Spirit,G2,Dust2,13,16,G2,2,1st of September 2025
2384851,Spirit,G2,Ancient,1,13,G2,3,1st of September 2025
2384957,BetBoom,PARIVISION,Ancient,13,8,BetBoom,1,1st of September 2025
2384957,BetBoom,PARIVISION,Train,10,13,PARIVISION,2,1st of September 2025
2384957,BetBoom,PARIVISION,Mirage,2,13,PARIVISION,3,1st of September 2025
2384850,MOUZ,FURIA,Inferno,7,13,FURIA,1,1st of September 2025
2384850,MOUZ,FURIA,Mirage,14,16,FURIA,2,1st of September 2025
2384843,fnatic,M80,Ancient,8,13,M80,1,1st of September 2025
2384843,fnatic,M80,Train,14,16,M80,2,1st of September 2025
2384842,Vitality,FaZe,Mirage,17,19,FaZe,1,1st of September 2025
2384842,Vitality,FaZe,Nuke,19,16,Vitality,2,1st of September 2025
2384842,Vitality,FaZe,Inferno,13,5,Vitality,3,1st of September 2025
2384834,Nuclear TigeRES,K27,Dust2,13,6,Nuclear TigeRES,1,1st of September 2025
2384834,Nuclear TigeRES,K27,Train,13,10,Nuclear TigeRES,2,1st of September 2025
2384945,9z,BESTIA,Nuke,0,13,BESTIA,1,31st of August 2025
2384945,9z,BESTIA,Ancient,13,3,9z,2,31st of August 2025
2384945,9z,BESTIA,Dust2,11,13,BESTIA,3,31st of August 2025
2384956,PARIVISION,9INE,Dust2,16,14,PARIVISION,1,31st of August 2025
2384956,PARIVISION,9INE,Ancient,13,7,PARIVISION,2,31st of August 2025
2384849,FlyQuest,G2,Mirage,4,13,G2,1,31st of August 2025
2384849,FlyQuest,G2,Ancient,6,13,G2,2,31st of August 2025
2384848,Liquid,Spirit,Dust2,12,16,Spirit,1,31st of August 2025
2384848,Liquid,Spirit,Mirage,7,13,Spirit,2,31st of August 2025
2384765,fnatic,Monte,Mirage,13,9,fnatic,1,31st of August 2025
2384765,fnatic,Monte,Overpass,13,10,fnatic,2,31st of August 2025
2384840,M80,Natus Vincere,Ancient,13,9,M80,1,31st of August 2025
2384840,M80,Natus Vincere,Train,7,13,Natus Vincere,2,31st of August 2025
2384840,M80,Natus Vincere,Inferno,13,11,M80,3,31st of August 2025
2384764,ENCE,Monte,Mirage,11,13,Monte,1,31st of August 2025
2384764,ENCE,Monte,Nuke,16,19,Monte,2,31st of August 2025
2384887,FUT,BetBoom,Mirage,9,13,BetBoom,1,31st of August 2025
2384887,FUT,BetBoom,Overpass,13,3,FUT,2,31st of August 2025
2384887,FUT,BetBoom,Dust2,10,13,BetBoom,3,31st of August 2025
2384969,3DMAX,TYLOO,Nuke,13,11,3DMAX,1,31st of August 2025
2384969,3DMAX,TYLOO,Train,19,15,3DMAX,2,31st of August 2025
2384841,fnatic,GamerLegion,Train,13,11,fnatic,1,31st of August 2025
2384841,fnatic,GamerLegion,Ancient,13,11,fnatic,2,31st of August 2025
2384832,CYBERSHOKE,K27,Overpass,14,16,K27,1,31st of August 2025
2384832,CYBERSHOKE,K27,Dust2,2,13,K27,2,31st of August 2025
2384968,TYLOO,Lynn Vision,Nuke,9,13,Lynn Vision,1,31st of August 2025
2384968,TYLOO,Lynn Vision,Inferno,13,5,TYLOO,2,31st of August 2025
2384968,TYLOO,Lynn Vision,Overpass,13,7,TYLOO,3,31st of August 2025
2384944,BESTIA,RED Canids,Mirage,13,8,BESTIA,1,30th of August 2025
2384944,BESTIA,RED Canids,Ancient,13,11,BESTIA,2,30th of August 2025
2384762,Monte,fnatic,Overpass,13,9,Monte,1,30th of August 2025
2384762,Monte,fnatic,Mirage,13,16,fnatic,2,30th of August 2025
2384762,Monte,fnatic,Train,2,13,fnatic,3,30th of August 2025
2384847,Spirit,FURIA,Mirage,9,13,FURIA,1,30th of August 2025
2384847,Spirit,FURIA,Nuke,11,13,FURIA,2,30th of August 2025
2384763,ENCE,9INE,Train,13,7,ENCE,1,30th of August 2025
2384763,ENCE,9INE,Dust2,13,1,ENCE,2,30th of August 2025
2384846,MOUZ,G2,Ancient,13,10,MOUZ,1,30th of August 2025
2384846,MOUZ,G2,Mirage,13,10,MOUZ,2,30th of August 2025
2384831,CYBERSHOKE,1win,Train,13,8,CYBERSHOKE,1,30th of August 2025
2384831,CYBERSHOKE,1win,Mirage,9,13,1win,2,30th of August 2025
2384831,CYBERSHOKE,1win,Overpass,16,14,CYBERSHOKE,3,30th of August 2025
2384761,EYEBALLERS,9INE,Nuke,13,7,EYEBALLERS,1,30th of August 2025
2384761,EYEBALLERS,9INE,Inferno,5,13,9INE,2,30th of August 2025
2384761,EYEBALLERS,9INE,Train,10,13,9INE,3,30th of August 2025
2384760,Gentle Mates,ENCE,Mirage,9,13,ENCE,1,30th of August 2025
2384760,Gentle Mates,ENCE,Nuke,4,13,ENCE,2,30th of August 2025
2384845,FlyQuest,Legacy,Mirage,13,8,FlyQuest,1,30th of August 2025
2384845,FlyQuest,Legacy,Nuke,2,13,Legacy,2,30th of August 2025
2384845,FlyQuest,Legacy,Inferno,13,9,FlyQuest,3,30th of August 2025
2384884,BetBoom,OG,Ancient,6,13,OG,1,30th of August 2025
2384884,BetBoom,OG,Train,13,9,BetBoom,2,30th of August 2025
2384884,BetBoom,OG,Nuke,16,12,BetBoom,3,30th of August 2025
2384758,Ninjas in Pyjamas,ENCE,Mirage,7,13,ENCE,1,30th of August 2025
2384758,Ninjas in Pyjamas,ENCE,Nuke,13,7,Ninjas in Pyjamas,2,30th of August 2025
2384758,Ninjas in Pyjamas,ENCE,Overpass,5,13,ENCE,3,30th of August 2025
2384984,The Huns,Chinggis Warriors,Ancient,7,13,Chinggis Warriors,1,30th of August 2025
2384984,The Huns,Chinggis Warriors,Mirage,13,8,The Huns,2,30th of August 2025
2384984,The Huns,Chinggis Warriors,Inferno,13,11,The Huns,3,30th of August 2025
2384844,Imperial,Liquid,Dust2,5,13,Liquid,1,30th of August 2025
2384844,Imperial,Liquid,Train,13,9,Imperial,2,30th of August 2025
2384844,Imperial,Liquid,Nuke,10,13,Liquid,3,30th of August 2025
2384759,Passion UA,9INE,Ancient,9,13,9INE,1,30th of August 2025
2384759,Passion UA,9INE,Overpass,8,13,9INE,2,30th of August 2025
2384883,FUT,Alliance,Dust2,16,12,FUT,1,30th of August 2025
2384883,FUT,Alliance,Inferno,13,16,Alliance,2,30th of August 2025
2384883,FUT,Alliance,Ancient,13,4,FUT,3,30th of August 2025
2384967,Lynn Vision,B8,Ancient,13,6,Lynn Vision,1,30th of August 2025
2384967,Lynn Vision,B8,Dust2,6,13,B8,2,30th of August 2025
2384967,Lynn Vision,B8,Inferno,13,6,Lynn Vision,3,30th of August 2025
2384756,EYEBALLERS,fnatic,Mirage,13,11,EYEBALLERS,1,30th of August 2025
2384756,EYEBALLERS,fnatic,Train,10,13,fnatic,2,30th of August 2025
2384756,EYEBALLERS,fnatic,Dust2,3,13,fnatic,3,30th of August 2025
2384983,Eruption,Chinggis Warriors,Ancient,7,13,Chinggis Warriors,1,30th of August 2025
2384983,Eruption,Chinggis Warriors,Inferno,11,13,Chinggis Warriors,2,30th of August 2025
2384757,Monte,Gentle Mates,Mirage,13,5,Monte,1,30th of August 2025
2384757,Monte,Gentle Mates,Nuke,13,4,Monte,2,30th of August 2025
2384982,Chinggis Warriors,The Huns,Inferno,17,19,The Huns,1,30th of August 2025
2384982,Chinggis Warriors,The Huns,Nuke,10,13,The Huns,2,30th of August 2025
2384965,Rare Atom,Lynn Vision,Inferno,2,13,Lynn Vision,1,30th of August 2025
2384965,Rare Atom,Lynn Vision,Dust2,13,9,Rare Atom,2,30th of August 2025
2384965,Rare Atom,Lynn Vision,Ancient,11,13,Lynn Vision,3,30th of August 2025
2384943,RED Canids,9z,Train,13,16,9z,1,29th of August 2025
2384943,RED Canids,9z,Nuke,5,13,9z,2,29th of August 2025
2384754,Gentle Mates,9INE,Ancient,11,13,9INE,1,29th of August 2025
2384754,Gentle Mates,9INE,Nuke,13,1,Gentle Mates,2,29th of August 2025
2384754,Gentle Mates,9INE,Inferno,13,8,Gentle Mates,3,29th of August 2025
2384755,fnatic,ENCE,Dust2,10,13,ENCE,1,29th of August 2025
2384755,fnatic,ENCE,Train,13,4,fnatic,2,29th of August 2025
2384755,fnatic,ENCE,Mirage,13,6,fnatic,3,29th of August 2025
2384839,FaZe,Natus Vincere,Mirage,13,8,FaZe,1,29th of August 2025
2384839,FaZe,Natus Vincere,Dust2,13,10,FaZe,2,29th of August 2025
2384961,BIG Academy,G2 Ares,Inferno,11,13,G2 Ares,1,29th of August 2025
2384961,BIG Academy,G2 Ares,Train,13,8,BIG Academy,2,29th of August 2025
2384961,BIG Academy,G2 Ares,Mirage,9,13,G2 Ares,3,29th of August 2025
2384838,Vitality,GamerLegion,Train,13,9,Vitality,1,29th of August 2025
2384838,Vitality,GamerLegion,Inferno,7,13,GamerLegion,2,29th of August 2025
2384838,Vitality,GamerLegion,Nuke,13,4,Vitality,3,29th of August 2025
2384752,Ninjas in Pyjamas,EYEBALLERS,Mirage,3,13,EYEBALLERS,1,29th of August 2025
2384752,Ninjas in Pyjamas,EYEBALLERS,Ancient,13,9,Ninjas in Pyjamas,2,29th of August 2025
2384752,Ninjas in Pyjamas,EYEBALLERS,Dust2,3,13,EYEBALLERS,3,29th of August 2025
2384753,Passion UA,Monte,Nuke,11,13,Monte,1,29th of August 2025
2384753,Passion UA,Monte,Train,13,16,Monte,2,29th of August 2025
2384569,Lynn Vision,Rare Atom,Ancient,13,2,Lynn Vision,1,29th of August 2025
2384569,Lynn Vision,Rare Atom,Dust2,13,7,Lynn Vision,2,29th of August 2025
2384837,M80,Virtus.pro,Overpass,4,13,Virtus.pro,1,29th of August 2025
2384837,M80,Virtus.pro,Dust2,13,6,M80,2,29th of August 2025
2384837,M80,Virtus.pro,Mirage,13,9,M80,3,29th of August 2025
2384828,ARCRED,FORZE Reload,Overpass,13,8,ARCRED,1,29th of August 2025
2384828,ARCRED,FORZE Reload,Nuke,8,13,FORZE Reload,2,29th of August 2025
2384828,ARCRED,FORZE Reload,Train,12,16,FORZE Reload,3,29th of August 2025
2384964,3DMAX,TYLOO,Nuke,13,8,3DMAX,1,29th of August 2025
2384964,3DMAX,TYLOO,Overpass,9,13,TYLOO,2,29th of August 2025
2384964,3DMAX,TYLOO,Inferno,13,3,3DMAX,3,29th of August 2025
2384741,Monte,Tricked,Nuke,13,2,Monte,1,29th of August 2025
2384740,9INE,Inner Circle,Ancient,13,3,9INE,1,29th of August 2025
2384836,ECSTATIC,fnatic,Ancient,8,13,fnatic,1,29th of August 2025
2384836,ECSTATIC,fnatic,Mirage,7,13,fnatic,2,29th of August 2025
2384963,TYLOO,B8,Mirage,13,11,TYLOO,1,29th of August 2025
2384963,TYLOO,B8,Overpass,9,13,B8,2,29th of August 2025
2384963,TYLOO,B8,Train,13,8,TYLOO,3,29th of August 2025
2384979,Chinggis Warriors,Eruption,Mirage,13,6,Chinggis Warriors,1,29th of August 2025
2384979,Chinggis Warriors,Eruption,Ancient,7,13,Eruption,2,29th of August 2025
2384979,Chinggis Warriors,Eruption,Overpass,13,11,Chinggis Warriors,3,29th of August 2025
2384962,3DMAX,Lynn Vision,Dust2,13,6,3DMAX,1,29th of August 2025
2384962,3DMAX,Lynn Vision,Nuke,13,8,3DMAX,2,29th of August 2025
2384942,Fluxo,BESTIA,Ancient,13,10,Fluxo,1,28th of August 2025
2384942,Fluxo,BESTIA,Inferno,10,13,BESTIA,2,28th of August 2025
2384942,Fluxo,BESTIA,Mirage,12,16,BESTIA,3,28th of August 2025
2384814,FURIA,Legacy,Inferno,13,7,FURIA,1,28th of August 2025
2384814,FURIA,Legacy,Nuke,6,13,Legacy,2,28th of August 2025
2384814,FURIA,Legacy,Mirage,13,5,FURIA,3,28th of August 2025
2384952,OG,PARIVISION,Train,6,13,PARIVISION,1,28th of August 2025
2384952,OG,PARIVISION,Mirage,14,16,PARIVISION,2,28th of August 2025
2384878,BetBoom,Monte,Nuke,13,4,BetBoom,1,28th of August 2025
2384878,BetBoom,Monte,Mirage,13,3,BetBoom,2,28th of August 2025
2384825,CYBERSHOKE,Nuclear TigeRES,Ancient,13,6,CYBERSHOKE,1,28th of August 2025
2384825,CYBERSHOKE,Nuclear TigeRES,Mirage,7,13,Nuclear TigeRES,2,28th of August 2025
2384825,CYBERSHOKE,Nuclear TigeRES,Nuke,10,13,Nuclear TigeRES,3,28th of August 2025
2384813,Spirit,FlyQuest,Mirage,13,4,Spirit,1,28th of August 2025
2384813,Spirit,FlyQuest,Dust2,13,5,Spirit,2,28th of August 2025
2384812,G2,Liquid,Train,13,8,G2,1,28th of August 2025
2384812,G2,Liquid,Inferno,13,3,G2,2,28th of August 2025
2384876,ENCE,ARCRED,Train,9,13,ARCRED,1,28th of August 2025
2384876,ENCE,ARCRED,Default,0,1,ARCRED,2,28th of August 2025
2384811,MOUZ,Imperial,Overpass,2,13,Imperial,1,28th of August 2025
2384811,MOUZ,Imperial,Mirage,13,4,MOUZ,2,28th of August 2025
2384811,MOUZ,Imperial,Nuke,13,7,MOUZ,3,28th of August 2025
2384875,HOTU,Alliance,Overpass,13,11,HOTU,1,28th of August 2025
2384875,HOTU,Alliance,Nuke,9,13,Alliance,2,28th of August 2025
2384875,HOTU,Alliance,Dust2,9,13,Alliance,3,28th of August 2025
2384823,Sangal,1win,Inferno,7,13,1win,1,28th of August 2025
2384823,Sangal,1win,Overpass,13,5,Sangal,2,28th of August 2025
2384823,Sangal,1win,Mirage,13,6,Sangal,3,28th of August 2025
2384810,Natus Vincere,fnatic,Train,13,10,Natus Vincere,1,27th of August 2025
2384810,Natus Vincere,fnatic,Mirage,13,8,Natus Vincere,2,27th of August 2025
2384695,Johnny Speeds,ENCE,Overpass,4,13,ENCE,1,27th of August 2025
2384695,Johnny Speeds,ENCE,Dust2,13,11,Johnny Speeds,2,27th of August 2025
2384695,Johnny Speeds,ENCE,Mirage,11,13,ENCE,3,27th of August 2025
2384693,PARIVISION,9INE,Dust2,8,13,9INE,1,27th of August 2025
2384693,PARIVISION,9INE,Overpass,13,7,PARIVISION,2,27th of August 2025
2384693,PARIVISION,9INE,Ancient,11,13,9INE,3,27th of August 2025
2384822,Sangal,FORZE Reload,Train,4,13,FORZE Reload,1,27th of August 2025
2384822,Sangal,FORZE Reload,Overpass,13,10,Sangal,2,27th of August 2025
2384822,Sangal,FORZE Reload,Nuke,13,7,Sangal,3,27th of August 2025
2384694,Gentle Mates,OG,Mirage,5,13,OG,1,27th of August 2025
2384694,Gentle Mates,OG,Ancient,10,13,OG,2,27th of August 2025
2384809,FaZe,ECSTATIC,Overpass,10,13,ECSTATIC,1,27th of August 2025
2384809,FaZe,ECSTATIC,Dust2,13,0,FaZe,2,27th of August 2025
2384809,FaZe,ECSTATIC,Inferno,16,13,FaZe,3,27th of August 2025
2384567,Rare Atom,Lynn Vision,Ancient,7,13,Lynn Vision,1,27th of August 2025
2384567,Rare Atom,Lynn Vision,Dust2,13,9,Rare Atom,2,27th of August 2025
2384567,Rare Atom,Lynn Vision,Overpass,6,13,Lynn Vision,3,27th of August 2025
2384808,GamerLegion,Virtus.pro,Dust2,13,7,GamerLegion,1,27th of August 2025
2384808,GamerLegion,Virtus.pro,Ancient,13,9,GamerLegion,2,27th of August 2025
2384807,Vitality,M80,Overpass,3,13,M80,1,27th of August 2025
2384807,Vitality,M80,Dust2,13,7,Vitality,2,27th of August 2025
2384807,Vitality,M80,Inferno,13,10,Vitality,3,27th of August 2025
2384579,BESTIA,9z,Nuke,10,13,9z,1,26th of August 2025
2384579,BESTIA,9z,Ancient,13,8,BESTIA,2,26th of August 2025
2384579,BESTIA,9z,Dust2,6,13,9z,3,26th of August 2025
2384581,Fluxo,ShindeN,Nuke,13,10,Fluxo,1,26th of August 2025
2384581,Fluxo,ShindeN,Inferno,13,7,Fluxo,2,26th of August 2025
2384689,OG,BC.Game,Mirage,4,13,BC.Game,1,26th of August 2025
2384689,OG,BC.Game,Nuke,13,11,OG,2,26th of August 2025
2384689,OG,BC.Game,Ancient,13,6,OG,3,26th of August 2025
