team1,team2,score1,score2,event,date,match_url,winner
HOTU,9INE,0,2,Exort The Proving Grounds Season 3,Results for August 15th 2025,https://www.hltv.org/matches/2384508/hotu-vs-9ine-exort-the-proving-grounds-season-3,9INE
ODDIK,Flamengo,0,1,ESL Challenger League Season 50 South America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384457/oddik-vs-flamengo-esl-challenger-league-season-50-south-america-cup-1,Flamengo
ODDIK,Sharks,2,1,Circuito FERJEE de Esports 2025 Finals,Results for August 15th 2025,https://www.hltv.org/matches/2384327/oddik-vs-sharks-circuito-ferjee-de-esports-2025-finals,ODDIK
Bounty Hunters,StragaSonhoS,1,0,CCT Season 3 South America Series 3,Results for August 15th 2025,https://www.hltv.org/matches/2384425/bounty-hunters-vs-stragasonhos-cct-season-3-south-america-series-3,Bounty Hunters
Imperial,RED Canids,0,1,ESL Challenger League Season 50 South America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384453/imperial-vs-red-canids-esl-challenger-league-season-50-south-america-cup-1,RED Canids
SPARTA,1win,2,1,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384516/sparta-vs-1win-cct-season-3-europe-series-5-closed-qualifier,SPARTA
33,OG,1,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384584/33-vs-og-esl-challenger-league-season-50-europe-cup-1,OG
Nexus,Alliance,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384589/nexus-vs-alliance-esl-challenger-league-season-50-europe-cup-1,Nexus
KRÜ,Crashers,2,0,CCT Season 3 South America Series 3,Results for August 15th 2025,https://www.hltv.org/matches/2384424/kr-vs-crashers-cct-season-3-south-america-series-3,KRÜ
RUBY,HOTU,1,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384587/ruby-vs-hotu-esl-challenger-league-season-50-europe-cup-1,HOTU
Sashi,Partizan,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384588/sashi-vs-partizan-esl-challenger-league-season-50-europe-cup-1,Sashi
Sangal,CYBERSHOKE,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384582/sangal-vs-cybershoke-esl-challenger-league-season-50-europe-cup-1,Sangal
Betclic,BIG,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384585/betclic-vs-big-esl-challenger-league-season-50-europe-cup-1,BIG
TNL,ECSTATIC,1,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384491/tnl-vs-ecstatic-starladder-starseries-fall-2025-europe-closed-qualifier,ECSTATIC
The Glecs,Betera,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384586/the-glecs-vs-betera-esl-challenger-league-season-50-europe-cup-1,Betera
Spirit,Virtus.pro,2,0,BLAST Bounty 2025 Season 2 Finals,Results for August 15th 2025,https://www.hltv.org/matches/2384153/spirit-vs-virtuspro-blast-bounty-2025-season-2-finals,Spirit
JiJieHao,Iberian Soul,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384583/jijiehao-vs-iberian-soul-esl-challenger-league-season-50-europe-cup-1,Iberian Soul
ShindeN,Yawara,2,1,CCT Season 3 South America Series 3,Results for August 15th 2025,https://www.hltv.org/matches/2384423/shinden-vs-yawara-cct-season-3-south-america-series-3,ShindeN
Vitality,Liquid,2,0,BLAST Bounty 2025 Season 2 Finals,Results for August 15th 2025,https://www.hltv.org/matches/2384152/vitality-vs-liquid-blast-bounty-2025-season-2-finals,Vitality
ARCRED,Sangal,2,1,Exort The Proving Grounds Season 3,Results for August 15th 2025,https://www.hltv.org/matches/2384507/arcred-vs-sangal-exort-the-proving-grounds-season-3,ARCRED
The Huns,IHC,2,1,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384564/the-huns-vs-ihc-esl-challenger-league-season-50-asia-pacific-cup-1,The Huns
BetBoom,fnatic,0,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384490/betboom-vs-fnatic-starladder-starseries-fall-2025-europe-closed-qualifier,fnatic
Nemiga,Spirit Academy,1,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384492/nemiga-vs-spirit-academy-starladder-starseries-fall-2025-europe-closed-qualifier,Spirit Academy
CPH Wolves,KHAN,2,0,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384515/cph-wolves-vs-khan-cct-season-3-europe-series-5-closed-qualifier,CPH Wolves
TBO,NomadS,1,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384565/tbo-vs-nomads-esl-challenger-league-season-50-asia-pacific-cup-1,NomadS
OG,JiJieHao,2,0,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384487/og-vs-jijiehao-starladder-starseries-fall-2025-europe-closed-qualifier,OG
500,CYBERSHOKE,0,2,Exort The Proving Grounds Season 3,Results for August 15th 2025,https://www.hltv.org/matches/2384506/500-vs-cybershoke-exort-the-proving-grounds-season-3,CYBERSHOKE
Alliance,Mousquetaires,2,0,European Pro League Season 27,Results for August 15th 2025,https://www.hltv.org/matches/2384255/alliance-vs-mousquetaires-european-pro-league-season-27,Alliance
Iberian Soul,FUT,2,0,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384488/iberian-soul-vs-fut-starladder-starseries-fall-2025-europe-closed-qualifier,Iberian Soul
Betera,Famalicão,2,0,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384514/betera-vs-famalico-cct-season-3-europe-series-5-closed-qualifier,Betera
Spirit Academy,JiJieHao,2,1,Exort The Proving Grounds Season 3,Results for August 15th 2025,https://www.hltv.org/matches/2384505/spirit-academy-vs-jijiehao-exort-the-proving-grounds-season-3,Spirit Academy
Eternal Fire,WOPA,1,2,European Pro League Season 27,Results for August 15th 2025,https://www.hltv.org/matches/2384254/eternal-fire-vs-wopa-european-pro-league-season-27,WOPA
SINNERS,Leo,2,0,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384513/sinners-vs-leo-cct-season-3-europe-series-5-closed-qualifier,SINNERS
Passion UA,Ninjas in Pyjamas,0,1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 15th 2025,https://www.hltv.org/matches/2384489/passion-ua-vs-ninjas-in-pyjamas-starladder-starseries-fall-2025-europe-closed-qualifier,Ninjas in Pyjamas
Legacy Kingdom,ASPYRE,1,2,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384475/legacy-kingdom-vs-aspyre-esl-challenger-league-season-50-north-america-cup-1,ASPYRE
NRG,LAG,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384469/nrg-vs-lag-esl-challenger-league-season-50-north-america-cup-1,NRG
MIGHT,Take Flyte,0,2,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384473/might-vs-take-flyte-esl-challenger-league-season-50-north-america-cup-1,Take Flyte
InControl,Marca Registrada,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384471/incontrol-vs-marca-registrada-esl-challenger-league-season-50-north-america-cup-1,InControl
Arrival Seven,Wanted Goons,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384476/arrival-seven-vs-wanted-goons-esl-challenger-league-season-50-north-america-cup-1,Arrival Seven
BLUEJAYS,BOSS,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384470/bluejays-vs-boss-esl-challenger-league-season-50-north-america-cup-1,BLUEJAYS
Chicken Coop,Mythic,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384474/chicken-coop-vs-mythic-esl-challenger-league-season-50-north-america-cup-1,Chicken Coop
M80,Marsborne,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 15th 2025,https://www.hltv.org/matches/2384472/m80-vs-marsborne-esl-challenger-league-season-50-north-america-cup-1,M80
M80,Wildcard,0,2,CCT Season 3 North America Series 1,Results for August 15th 2025,https://www.hltv.org/matches/2384267/m80-vs-wildcard-cct-season-3-north-america-series-1,Wildcard
Yawara,R2,0,2,CCT Season 3 South America Series 3,Results for August 15th 2025,https://www.hltv.org/matches/2384422/yawara-vs-r2-cct-season-3-south-america-series-3,R2
BLUEJAYS,NRG,0,2,CCT Season 3 North America Series 1,Results for August 15th 2025,https://www.hltv.org/matches/2384266/bluejays-vs-nrg-cct-season-3-north-america-series-1,NRG
Bounty Hunters,Dusty Roots,1,2,CCT Season 3 South America Series 3,Results for August 14th 2025,https://www.hltv.org/matches/2384421/bounty-hunters-vs-dusty-roots-cct-season-3-south-america-series-3,Dusty Roots
Sharks,RED Canids,2,1,Circuito FERJEE de Esports 2025 Finals,Results for August 14th 2025,https://www.hltv.org/matches/2384326/sharks-vs-red-canids-circuito-ferjee-de-esports-2025-finals,Sharks
PARIVISION,Iberian Soul,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384443/parivision-vs-iberian-soul-esl-challenger-league-season-50-europe-cup-1,PARIVISION
Johnny Speeds,BIG,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384441/johnny-speeds-vs-big-esl-challenger-league-season-50-europe-cup-1,Johnny Speeds
Betclic,Tricked,2,1,Exort The Proving Grounds Season 3,Results for August 14th 2025,https://www.hltv.org/matches/2384504/betclic-vs-tricked-exort-the-proving-grounds-season-3,Betclic
BC.Game,Betera,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384440/bcgame-vs-betera-esl-challenger-league-season-50-europe-cup-1,BC.Game
Zero Tenacity,Partizan,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384438/zero-tenacity-vs-partizan-esl-challenger-league-season-50-europe-cup-1,Zero Tenacity
BetBoom,HOTU,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384439/betboom-vs-hotu-esl-challenger-league-season-50-europe-cup-1,BetBoom
9INE,OG,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384442/9ine-vs-og-esl-challenger-league-season-50-europe-cup-1,9INE
Nemiga,Alliance,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384437/nemiga-vs-alliance-esl-challenger-league-season-50-europe-cup-1,Nemiga
CYBERSHOKE,ENCE,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384444/cybershoke-vs-ence-esl-challenger-league-season-50-europe-cup-1,ENCE
The MongolZ,Aurora,2,0,BLAST Bounty 2025 Season 2 Finals,Results for August 14th 2025,https://www.hltv.org/matches/2384151/the-mongolz-vs-aurora-blast-bounty-2025-season-2-finals,The MongolZ
Imperial Valkyries,Eternal Fire,0,2,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384520/imperial-valkyries-vs-eternal-fire-cct-season-3-europe-series-5-closed-qualifier,Eternal Fire
ex-W7M,KRÜ,2,1,CCT Season 3 South America Series 3,Results for August 14th 2025,https://www.hltv.org/matches/2384420/ex-w7m-vs-kr-cct-season-3-south-america-series-3,ex-W7M
ODDIK,Imperial,0,2,Circuito FERJEE de Esports 2025 Finals,Results for August 14th 2025,https://www.hltv.org/matches/2384325/oddik-vs-imperial-circuito-ferjee-de-esports-2025-finals,Imperial
ENCE,SINNERS,2,1,Thunderpick World Championship 2025 European Series 2,Results for August 14th 2025,https://www.hltv.org/matches/2384215/ence-vs-sinners-thunderpick-world-championship-2025-european-series-2,ENCE
FUT,Spirit Academy,2,1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384484/fut-vs-spirit-academy-starladder-starseries-fall-2025-europe-closed-qualifier,FUT
ECLOT,Metizport,0,2,Exort The Proving Grounds Season 3,Results for August 14th 2025,https://www.hltv.org/matches/2384503/eclot-vs-metizport-exort-the-proving-grounds-season-3,Metizport
VP.Prodigy,K27,2,0,ESEA League Season 54 Europe Elite Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384290/vpprodigy-vs-k27-esea-league-season-54-europe-elite-cup-1,VP.Prodigy
Eruption,IHC,1,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384555/eruption-vs-ihc-esl-challenger-league-season-50-asia-pacific-cup-1,IHC
MOUZ,Astralis,2,0,BLAST Bounty 2025 Season 2 Finals,Results for August 14th 2025,https://www.hltv.org/matches/2384150/mouz-vs-astralis-blast-bounty-2025-season-2-finals,MOUZ
RUBY,Reason,0,2,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384519/ruby-vs-reason-cct-season-3-europe-series-5-closed-qualifier,Reason
Kaleido,NomadS,1,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384556/kaleido-vs-nomads-esl-challenger-league-season-50-asia-pacific-cup-1,NomadS
Lynn Vision,The Huns,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384553/lynn-vision-vs-the-huns-esl-challenger-league-season-50-asia-pacific-cup-1,Lynn Vision
SKYFURY,UNiTY,0,2,ESEA League Season 54 Europe Elite Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384289/skyfury-vs-unity-esea-league-season-54-europe-elite-cup-1,UNiTY
TBO,Rare Atom,0,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384554/tbo-vs-rare-atom-esl-challenger-league-season-50-asia-pacific-cup-1,Rare Atom
ECSTATIC,JiJieHao,0,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384482/ecstatic-vs-jijiehao-starladder-starseries-fall-2025-europe-closed-qualifier,JiJieHao
NIP Impact,HEROIC Academy,0,2,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384518/nip-impact-vs-heroic-academy-cct-season-3-europe-series-5-closed-qualifier,HEROIC Academy
500,SINNERS,0,2,Thunderpick World Championship 2025 European Series 2,Results for August 14th 2025,https://www.hltv.org/matches/2384214/500-vs-sinners-thunderpick-world-championship-2025-european-series-2,SINNERS
BC.Game,Partizan,0,2,Exort The Proving Grounds Season 3,Results for August 14th 2025,https://www.hltv.org/matches/2384502/bcgame-vs-partizan-exort-the-proving-grounds-season-3,Partizan
Prestige,Leo,0,2,European Pro League Season 27,Results for August 14th 2025,https://www.hltv.org/matches/2384253/prestige-vs-leo-european-pro-league-season-27,Leo
TNL,OG,0,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384481/tnl-vs-og-starladder-starseries-fall-2025-europe-closed-qualifier,OG
The Glecs,Rhyno,2,1,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384517/the-glecs-vs-rhyno-cct-season-3-europe-series-5-closed-qualifier,The Glecs
Nemiga,Iberian Soul,0,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 14th 2025,https://www.hltv.org/matches/2384483/nemiga-vs-iberian-soul-starladder-starseries-fall-2025-europe-closed-qualifier,Iberian Soul
Nexus,GUN5,2,0,Exort The Proving Grounds Season 3,Results for August 14th 2025,https://www.hltv.org/matches/2384501/nexus-vs-gun5-exort-the-proving-grounds-season-3,Nexus
BIG Academy,Bushido Wildcats,0,2,European Pro League Season 27,Results for August 14th 2025,https://www.hltv.org/matches/2384252/big-academy-vs-bushido-wildcats-european-pro-league-season-27,Bushido Wildcats
ENCE,Betclic,2,0,Thunderpick World Championship 2025 European Series 2,Results for August 14th 2025,https://www.hltv.org/matches/2384213/ence-vs-betclic-thunderpick-world-championship-2025-european-series-2,ENCE
Chicken Coop,Shimmer,2,1,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384463/chicken-coop-vs-shimmer-esl-challenger-league-season-50-north-america-cup-1,Chicken Coop
LAG,Marca Registrada,2,0,Dust2.us Eagle Masters Series 3,Results for August 14th 2025,https://www.hltv.org/matches/2384634/lag-vs-marca-registrada-dust2us-eagle-masters-series-3,LAG
FlyQuest RED,ASPYRE,1,2,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384466/flyquest-red-vs-aspyre-esl-challenger-league-season-50-north-america-cup-1,ASPYRE
Akimbo,Take Flyte,1,2,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384462/akimbo-vs-take-flyte-esl-challenger-league-season-50-north-america-cup-1,Take Flyte
Mythic,Getting Info,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384464/mythic-vs-getting-info-esl-challenger-league-season-50-north-america-cup-1,Mythic
MIGHT,Aether,2,0,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384461/might-vs-aether-esl-challenger-league-season-50-north-america-cup-1,MIGHT
Ghost,Legacy Kingdom,0,2,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384465/ghost-vs-legacy-kingdom-esl-challenger-league-season-50-north-america-cup-1,Legacy Kingdom
Wanted Goons,anything else,1,0,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384468/wanted-goons-vs-anything-else-esl-challenger-league-season-50-north-america-cup-1,Wanted Goons
Party Astronauts,Arrival Seven,0,1,ESL Challenger League Season 50 North America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384467/party-astronauts-vs-arrival-seven-esl-challenger-league-season-50-north-america-cup-1,Arrival Seven
Wildcard,TSG,2,0,Dust2.us Eagle Masters Series 3,Results for August 14th 2025,https://www.hltv.org/matches/2384632/wildcard-vs-tsg-dust2us-eagle-masters-series-3,Wildcard
Keyd Stars,GameHunters,1,2,ESL Challenger League Season 50 South America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384448/keyd-stars-vs-gamehunters-esl-challenger-league-season-50-south-america-cup-1,GameHunters
Getting Info,BLUEJAYS,0,1,CCT Season 3 North America Series 1,Results for August 14th 2025,https://www.hltv.org/matches/2384265/getting-info-vs-bluejays-cct-season-3-north-america-series-1,BLUEJAYS
Imperial,RED Canids,2,1,Circuito FERJEE de Esports 2025 Finals,Results for August 14th 2025,https://www.hltv.org/matches/2384324/imperial-vs-red-canids-circuito-ferjee-de-esports-2025-finals,Imperial
M80,Marsborne,2,0,CCT Season 3 North America Series 1,Results for August 14th 2025,https://www.hltv.org/matches/2384264/m80-vs-marsborne-cct-season-3-north-america-series-1,M80
Yawara,SELVA,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384447/yawara-vs-selva-esl-challenger-league-season-50-south-america-cup-1,SELVA
Flamengo,Bounty Hunters,2,0,ESL Challenger League Season 50 South America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384446/flamengo-vs-bounty-hunters-esl-challenger-league-season-50-south-america-cup-1,Flamengo
Crashers,ShindeN,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384452/crashers-vs-shinden-esl-challenger-league-season-50-south-america-cup-1,ShindeN
MAGICOS,KRÜ,0,2,ESL Challenger League Season 50 South America Cup 1,Results for August 14th 2025,https://www.hltv.org/matches/2384450/magicos-vs-kr-esl-challenger-league-season-50-south-america-cup-1,KRÜ
JERSA,StragaSonhoS,0,2,CCT Season 3 South America Series 3,Results for August 14th 2025,https://www.hltv.org/matches/2384419/jersa-vs-stragasonhos-cct-season-3-south-america-series-3,StragaSonhoS
LP,ODDIK,0,1,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384445/lp-vs-oddik-esl-challenger-league-season-50-south-america-cup-1,ODDIK
JERSA,Fluxo,0,1,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384449/jersa-vs-fluxo-esl-challenger-league-season-50-south-america-cup-1,Fluxo
ex-Elevate,Galorys,0,1,ESL Challenger League Season 50 South America Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384451/ex-elevate-vs-galorys-esl-challenger-league-season-50-south-america-cup-1,Galorys
ENCE,PARIVISION,1,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384486/ence-vs-parivision-starladder-starseries-fall-2025-europe-closed-qualifier,PARIVISION
GameHunters,ShindeN,0,2,CCT Season 3 South America Series 3,Results for August 13th 2025,https://www.hltv.org/matches/2384418/gamehunters-vs-shinden-cct-season-3-south-america-series-3,ShindeN
HOTU,SINNERS,0,2,Thunderpick World Championship 2025 European Series 2,Results for August 13th 2025,https://www.hltv.org/matches/2384212/hotu-vs-sinners-thunderpick-world-championship-2025-european-series-2,SINNERS
Nexus,QMISTRY,2,1,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384436/nexus-vs-qmistry-esl-challenger-league-season-50-europe-cup-1,Nexus
BIG,9INE,1,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384485/big-vs-9ine-starladder-starseries-fall-2025-europe-closed-qualifier,9INE
CYBERSHOKE,ECLOT,2,1,Exort The Proving Grounds Season 3,Results for August 13th 2025,https://www.hltv.org/matches/2384320/cybershoke-vs-eclot-exort-the-proving-grounds-season-3,CYBERSHOKE
Spirit Academy,JiJieHao,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384430/spirit-academy-vs-jijiehao-esl-challenger-league-season-50-europe-cup-1,JiJieHao
SAW,The Glecs,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384433/saw-vs-the-glecs-esl-challenger-league-season-50-europe-cup-1,The Glecs
Eternal Fire,HEROIC Academy,2,0,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384512/eternal-fire-vs-heroic-academy-cct-season-3-europe-series-5-closed-qualifier,Eternal Fire
Betclic,Passion UA,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384432/betclic-vs-passion-ua-esl-challenger-league-season-50-europe-cup-1,Betclic
Tricked,RUBY,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384434/tricked-vs-ruby-esl-challenger-league-season-50-europe-cup-1,RUBY
Sashi,GUN5,2,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384435/sashi-vs-gun5-esl-challenger-league-season-50-europe-cup-1,Sashi
Insilio,Sangal,0,2,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384429/insilio-vs-sangal-esl-challenger-league-season-50-europe-cup-1,Sangal
Sharks,ODDIK,0,2,Circuito FERJEE de Esports 2025 Finals,Results for August 13th 2025,https://www.hltv.org/matches/2384323/sharks-vs-oddik-circuito-ferjee-de-esports-2025-finals,ODDIK
ENCE,Partizan,2,0,Thunderpick World Championship 2025 European Series 2,Results for August 13th 2025,https://www.hltv.org/matches/2384211/ence-vs-partizan-thunderpick-world-championship-2025-european-series-2,ENCE
33,9 Pandas,1,0,ESL Challenger League Season 50 Europe Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384431/33-vs-9-pandas-esl-challenger-league-season-50-europe-cup-1,33
Keyd Stars,Crashers,0,2,CCT Season 3 South America Series 3,Results for August 13th 2025,https://www.hltv.org/matches/2384417/keyd-stars-vs-crashers-cct-season-3-south-america-series-3,Crashers
fnatic,PARIVISION,1,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384480/fnatic-vs-parivision-starladder-starseries-fall-2025-europe-closed-qualifier,PARIVISION
Ninjas in Pyjamas,9INE,1,2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384478/ninjas-in-pyjamas-vs-9ine-starladder-starseries-fall-2025-europe-closed-qualifier,9INE
NIP Impact,Imperial Valkyries,1,2,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384511/nip-impact-vs-imperial-valkyries-cct-season-3-europe-series-5-closed-qualifier,Imperial Valkyries
Sangal,Metizport,2,0,Exort The Proving Grounds Season 3,Results for August 13th 2025,https://www.hltv.org/matches/2384321/sangal-vs-metizport-exort-the-proving-grounds-season-3,Sangal
Passion UA,500,1,2,Thunderpick World Championship 2025 European Series 2,Results for August 13th 2025,https://www.hltv.org/matches/2384210/passion-ua-vs-500-thunderpick-world-championship-2025-european-series-2,500
NomadS,BORING PLAYERS,2,1,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384552/nomads-vs-boring-players-esl-challenger-league-season-50-asia-pacific-cup-1,NomadS
L4S,IHC,1,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384550/l4s-vs-ihc-esl-challenger-league-season-50-asia-pacific-cup-1,IHC
EYEBALLERS,Leo,2,1,European Pro League Season 27,Results for August 13th 2025,https://www.hltv.org/matches/2384251/eyeballers-vs-leo-european-pro-league-season-27,EYEBALLERS
Kaleido,Chinggis Warriors,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384551/kaleido-vs-chinggis-warriors-esl-challenger-league-season-50-asia-pacific-cup-1,Kaleido
Eruption,FengDa,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 1,Results for August 13th 2025,https://www.hltv.org/matches/2384549/eruption-vs-fengda-esl-challenger-league-season-50-asia-pacific-cup-1,Eruption
Nexus,JiJieHao,0,2,Exort The Proving Grounds Season 3,Results for August 13th 2025,https://www.hltv.org/matches/2384322/nexus-vs-jijiehao-exort-the-proving-grounds-season-3,JiJieHao
ENCE,BetBoom,2,1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384479/ence-vs-betboom-starladder-starseries-fall-2025-europe-closed-qualifier,ENCE
Reason,Rhyno,2,0,CCT Season 3 Europe Series 5 Closed Qualifier,Results for August 13th 2025,https://www.hltv.org/matches/2384510/reason-vs-rhyno-cct-season-3-europe-series-5-closed-qualifier,Reason
